play_id,game_id,home_team,away_team,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,home_wp_post,away_wp_post,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name,lateral_receiver_player_id,lateral_receiver_player_name,lateral_rusher_player_id,lateral_rusher_player_name,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv
1881,2009091307,NO,DET,NO,home,DET,DET,33,13-09-2009,99,99,1899,Half1,0,13,0,2,2,0,01:39,DET 33,4,44,(1:39) (Shotgun) D.Brees pass deep middle to L.Moore to DET 15 for 18 yards (M.Manuel).,pass,18,1,0,1,0,0,0,deep,middle,17,1,,,,,,,2,1,0,,,2,1,21,10,21,10,11,21,10,11,0.358746744,0.025706658,0.000166707,0.018519071,0.332510614,0.000715439,0.263634766,0,0,2.637319191,0.795092992,14.28498619,-14.28498619,0.964858983,-0.964858983,14.83519842,-14.83519842,1.048542231,-0.253449238,1.048542231,-0.253449238,18.80842462,-18.80842462,-5.087423331,5.087423331,17.18285146,-17.18285146,-3.252560653,3.252560653,0.884948393,0.115051607,0.884948393,0.115051607,0.011269235,0.896217628,0.103782372,0.040365769,-0.040365769,0.411078537,-0.411078537,0.014486598,-0.003217363,0.014486598,-0.003217363,0.438318194,-0.438318194,-0.031459181,0.031459181,0.402732197,-0.402732197,-0.001536828,0.001536828,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0020531,D.Brees,00-0023310,L.Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DET,,00-0021096,,M.Manuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
1905,2009091307,NO,DET,NO,home,DET,DET,15,13-09-2009,77,77,1877,Half1,0,13,1,2,1,0,01:17,DET 15,10,59,"(1:17) (Shotgun) D.Brees pass short middle to J.Shockey for 15 yards, TOUCHDOWN [D.White]. The Replay Assistant challenged the pass completion ruling, and the play was Upheld.",pass,15,1,0,1,0,0,0,short,middle,15,0,,,,,,,2,1,0,,NO,2,1,27,10,21,10,11,27,10,17,0.238123907,0.015178977,2.09E-05,0.010917829,0.398137176,0.000668931,0.33695232,0,0,3.432412183,3.567587817,17.85257401,-17.85257401,0.964858983,-0.964858983,18.40278624,-18.40278624,3.567587817,0,3.567587817,0,22.37601244,-22.37601244,-5.087423331,5.087423331,20.75043928,-20.75043928,-3.252560653,3.252560653,0.896217628,0.103782372,0.896217628,0.103782372,0.043664579,0.939882206,0.060117794,0.040365769,-0.040365769,0.454743116,-0.454743116,0.043664579,0,0.043664579,0,0.481982773,-0.481982773,-0.031459181,0.031459181,0.446396775,-0.446396775,-0.001536828,0.001536828,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0020531,D.Brees,00-0021148,J.Shockey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0021997,D.White,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
1935,2009091307,NO,DET,NO,home,DET,DET,2,13-09-2009,70,70,1870,Half1,0,13,1,2,,0,01:10,DET 2,0,59,"J.Carney extra point is GOOD, Center-J.Kyle, Holder-M.Brunell.",extra_point,0,0,0,0,0,0,0,,,,,,,,20,good,,2,1,0,,,2,1,28,10,27,10,17,28,10,18,0,0,0,0,0,0,0,0.9907954,0,0.9907954,0.0092046,17.86177861,-17.86177861,0.964858983,-0.964858983,18.40278624,-18.40278624,,,0,0,22.37601244,-22.37601244,-5.087423331,5.087423331,20.75043928,-20.75043928,-3.252560653,3.252560653,0.939882206,0.060117794,0.939882206,0.060117794,-0.013527676,0.92635453,0.07364547,0.040365769,-0.040365769,0.454743116,-0.454743116,,,0,0,0.481982773,-0.481982773,-0.031459181,0.031459181,0.446396775,-0.446396775,-0.001536828,0.001536828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,J.Carney,00-0002655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
1951,2009091307,NO,DET,DET,away,NO,NO,30,13-09-2009,70,70,1870,Half1,0,14,0,2,,0,01:10,NO 30,0,6,T.Morstead kicks 63 yards from NO 30 to DET 7. A.Brown to DET 36 for 29 yards (L.Torrence). NO-L.Torrence was injured during the play. His return is Probable.,kickoff,0,0,0,0,0,0,0,,,,,,,,63,,,2,1,0,,,1,2,28,10,10,28,-18,10,28,-18,0.701881395,0.048185373,0.003360933,0.03498147,0.111370838,0.000460541,0.09975945,0,0,0.63720147,0.001732409,17.8600462,-17.8600462,0.964858983,-0.964858983,18.40278624,-18.40278624,,,0,0,22.37601244,-22.37601244,-5.087423331,5.087423331,20.75043928,-20.75043928,-3.252560653,3.252560653,0.07364547,0.92635453,0.92635453,0.07364547,-0.001044638,0.927399167,0.072600833,0.040365769,-0.040365769,0.454743116,-0.454743116,,,0,0,0.481982773,-0.481982773,-0.031459181,0.031459181,0.446396775,-0.446396775,-0.001536828,0.001536828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,A.Brown,00-0027129,,,,,T.Morstead,00-0027114,,,,,,,,,,,,,,,,,,,NO,,00-0023186,,L.Torrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DET,29,,,,,0,,,0,0,0,0
1973,2009091307,NO,DET,NO,home,DET,NO,70,13-09-2009,63,63,1863,Half1,0,14,0,2,,0,01:03,NO 30,0,0,Timeout #2 by NO at 01:03.,no_play,0,0,0,0,0,0,0,,,,,,,,,,,1,1,1,NO,,1,1,28,10,28,10,18,28,10,18,0,0,0,0,0,0,0,0,0,0.638933879,0,17.8600462,-17.8600462,0.964858983,-0.964858983,18.40278624,-18.40278624,,,0,0,22.37601244,-22.37601244,-5.087423331,5.087423331,20.75043928,-20.75043928,-3.252560653,3.252560653,0.947982117,0.052017883,0.947982117,0.052017883,0,0.947982117,0.052017883,0.040365769,-0.040365769,0.454743116,-0.454743116,,,0,0,0.481982773,-0.481982773,-0.031459181,0.031459181,0.446396775,-0.446396775,-0.001536828,0.001536828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
1993,2009091307,NO,DET,DET,away,NO,NO,30,13-09-2009,71,71,1871,Half1,0,14,0,2,,0,01:11,NO 30,0,0,T.Morstead kicks 63 yards from NO 30 to DET 7. A.Brown to DET 36 for 29 yards (L.Torrence).,kickoff,0,0,0,0,0,0,0,,,,,,,,63,,,1,1,0,,,1,1,28,10,10,28,-18,10,28,-18,0.701041337,0.048323563,0.003370621,0.035083122,0.111683127,0.000461864,0.100036365,0,0,0.638933879,0.57955303,17.28049317,-17.28049317,0.964858983,-0.964858983,18.40278624,-18.40278624,,,0,0,22.37601244,-22.37601244,-5.087423331,5.087423331,20.75043928,-20.75043928,-3.252560653,3.252560653,0.072600833,0.927399167,0.927399167,0.072600833,0.005488394,0.921910773,0.078089227,0.040365769,-0.040365769,0.454743116,-0.454743116,,,0,0,0.481982773,-0.481982773,-0.031459181,0.031459181,0.446396775,-0.446396775,-0.001536828,0.001536828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,A.Brown,00-0027129,,,,,T.Morstead,00-0027114,,,,,,,,,,,,,,,,,,,NO,,00-0023186,,L.Torrence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DET,29,,,,,0,,,0,0,0,0
2036,2009091307,NO,DET,NO,home,DET,NO,70,13-09-2009,63,63,1863,Half1,0,14,0,2,,0,01:03,NO 30,0,0,Timeout #2 by NO at 01:03.,no_play,0,0,0,0,0,0,0,,,,,,,,,,,0,1,1,NO,,0,1,28,10,28,10,18,28,10,18,0,0,0,0,0,0,0,0,0,1.218486909,0,17.28049317,-17.28049317,0.964858983,-0.964858983,18.40278624,-18.40278624,,,0,0,22.37601244,-22.37601244,-5.087423331,5.087423331,20.75043928,-20.75043928,-3.252560653,3.252560653,0.954824836,0.045175164,0.954824836,0.045175164,0,0.954824836,0.045175164,0.040365769,-0.040365769,0.454743116,-0.454743116,,,0,0,0.481982773,-0.481982773,-0.031459181,0.031459181,0.446396775,-0.446396775,-0.001536828,0.001536828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
2053,2009091307,NO,DET,DET,away,NO,DET,64,13-09-2009,63,63,1863,Half1,0,14,0,2,1,0,01:03,DET 36,10,6,(1:03) M.Stafford pass incomplete short middle to C.Johnson.,pass,0,0,0,1,0,0,0,short,middle,0,,,,,,,,0,1,0,,,1,0,28,10,10,28,-18,10,28,-18,0.613446799,0.039912895,0.001058744,0.0289002,0.167836637,0.0005557,0.148289025,0,0,1.218486909,-0.241836297,17.52232947,-17.52232947,0.964858983,-0.964858983,18.64462254,-18.64462254,-0.245964951,0.004128653,0,0,22.37601244,-22.37601244,-5.087423331,5.087423331,20.99640423,-20.99640423,-3.256689306,3.256689306,0.078089227,0.921910773,0.921910773,0.078089227,-0.002817812,0.924728586,0.075271414,0.040365769,-0.040365769,0.457560928,-0.457560928,-0.002881089,6.33E-05,0,0,0.481982773,-0.481982773,-0.031459181,0.031459181,0.449277865,-0.449277865,-0.001600105,0.001600105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0026498,M.Stafford,00-0025389,C.Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
2075,2009091307,NO,DET,DET,away,NO,DET,64,13-09-2009,59,59,1859,Half1,0,14,0,2,2,0,00:59,DET 36,10,6,(:59) (Shotgun) M.Stafford pass short right to Kv.Smith pushed ob at DET 41 for 5 yards (S.Shanle).,pass,5,1,0,1,0,0,0,short,right,5,0,,,,,,,0,1,0,,,1,0,28,10,10,28,-18,10,28,-18,0.636216134,0.04565607,0.00153392,0.033269562,0.157683777,0.000592299,0.125048238,0,0,0.976650612,-0.006240257,17.52856972,-17.52856972,0.964858983,-0.964858983,18.6508628,-18.6508628,-0.006240257,0,-0.006240257,0,22.3822527,-22.3822527,-5.087423331,5.087423331,21.00264449,-21.00264449,-3.256689306,3.256689306,0.075271414,0.924728586,0.924728586,0.075271414,-0.000118244,0.92484683,0.07515317,0.040365769,-0.040365769,0.457679172,-0.457679172,-0.000118244,0,-0.000118244,0,0.482101017,-0.482101017,-0.031459181,0.031459181,0.449396109,-0.449396109,-0.001600105,0.001600105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,00-0026498,M.Stafford,00-0026204,Kv.Smith,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NO,,00-0022040,,S.Shanle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
2104,2009091307,NO,DET,DET,away,NO,DET,59,13-09-2009,54,54,1854,Half1,0,14,0,2,3,0,00:54,DET 41,5,6,(:54) M.Stafford pass incomplete short left to B.Johnson (S.Ellis).,pass,0,0,0,1,0,0,0,short,left,1,,,,,,,,0,1,0,,,1,0,28,10,10,28,-18,10,28,-18,0.628180545,0.048444691,0.001349696,0.035055979,0.160415315,0.000657338,0.125896436,0,0,0.970410355,-0.590013713,18.11858344,-18.11858344,0.964858983,-0.964858983,19.24087651,-19.24087651,-0.591722506,0.001708793,0,0,22.3822527,-22.3822527,-5.087423331,5.087423331,21.594367,-21.594367,-3.258398099,3.258398099,0.07515317,0.92484683,0.92484683,0.07515317,-0.006715022,0.931561852,0.068438148,0.040365769,-0.040365769,0.464394195,-0.464394195,-0.006749149,3.41E-05,0,0,0.482101017,-0.482101017,-0.031459181,0.031459181,0.456145258,-0.456145258,-0.001634232,0.001634232,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0026498,M.Stafford,00-0022156,B.Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0026147,S.Ellis,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
2126,2009091307,NO,DET,DET,away,NO,DET,58,13-09-2009,50,50,1850,Half1,0,14,0,2,4,0,00:50,DET 42,5,6,"(:50) Nick.Harris punts 42 yards to NO 16, Center-D.Muhlbach. R.Bush MUFFS catch, RECOVERED by DET-D.Bing at NO 15. D.Bing to NO 15 for no gain (C.Reis).",punt,0,0,0,0,0,0,0,,,,,,,,43,,,0,1,0,,,1,0,28,10,10,28,-18,10,28,-18,0.700079476,0.062338199,0.001814944,0.044194523,0.114097946,0.000843086,0.076631826,0,0,0.380396641,2.92488928,15.19369416,-15.19369416,0.964858983,-0.964858983,19.24087651,-19.24087651,,,0,0,22.3822527,-22.3822527,-5.087423331,5.087423331,21.594367,-21.594367,-3.258398099,3.258398099,0.068438148,0.931561852,0.931561852,0.068438148,0.034558696,0.897003156,0.102996844,0.040365769,-0.040365769,0.464394195,-0.464394195,,,0,0,0.482101017,-0.482101017,-0.031459181,0.031459181,0.456145258,-0.456145258,-0.001634232,0.001634232,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,00-0024217,R.Bush,,,,,,,00-0020267,Nick.Harris,,,,,,,,,,,,,,,,,,,,,NO,,00-0023757,,C.Reis,,,,,,,,,,,,,,,,,,NO,00-0024217,R.Bush,,,,DET,0,00-0024316,D.Bing,,,,,NO,0,,,,,0,,,0,0,0,0
2156,2009091307,NO,DET,DET,away,NO,NO,15,13-09-2009,39,39,1839,Half1,0,15,0,2,1,0,00:39,NO 15,10,-5,"(:39) PENALTY on DET-J.Backus, False Start, 5 yards, enforced at NO 15 - No Play.",no_play,0,0,0,0,0,0,0,,,,,,,,,,,0,1,0,,,1,0,28,10,10,28,-18,10,28,-18,0.266696694,0.014569057,2.00E-05,0.010464062,0.383065015,0.000641926,0.324543235,0,0,3.305285921,-0.285328893,15.47902305,-15.47902305,0.964858983,-0.964858983,19.24087651,-19.24087651,,,0,0,22.3822527,-22.3822527,-5.087423331,5.087423331,21.594367,-21.594367,-3.258398099,3.258398099,0.102996844,0.897003156,0.897003156,0.102996844,-0.003596499,0.900599655,0.099400345,0.040365769,-0.040365769,0.464394195,-0.464394195,,,0,0,0.482101017,-0.482101017,-0.031459181,0.031459181,0.456145258,-0.456145258,-0.001634232,0.001634232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,DET,00-0020444,J.Backus,5,0,,False Start,0,0,0,0
2179,2009091307,NO,DET,DET,away,NO,NO,20,13-09-2009,39,39,1839,Half1,0,15,0,2,1,0,00:39,NO 20,15,-5,"(:39) (Shotgun) M.Stafford pass deep right INTERCEPTED by D.Sharper at NO 4. D.Sharper to DET 45 for 51 yards (S.Peterman). PENALTY on DET, Unsportsmanlike Conduct, 15 yards, enforced at DET 45.",no_play,0,1,0,0,0,0,0,deep,right,16,,,,,,,,0,1,0,,,1,0,28,10,10,28,-18,10,28,-18,0.299145769,0.017367573,3.26E-05,0.012479227,0.3834437,0.000713829,0.286817265,0,0,3.019957028,-5.649106669,21.12812972,-21.12812972,0.964858983,-0.964858983,19.24087651,-19.24087651,,,0,0,22.3822527,-22.3822527,-5.087423331,5.087423331,21.594367,-21.594367,-3.258398099,3.258398099,0.099400345,0.900599655,0.900599655,0.099400345,-0.067875783,0.968475439,0.031524561,0.040365769,-0.040365769,0.464394195,-0.464394195,,,0,0,0.482101017,-0.482101017,-0.031459181,0.031459181,0.456145258,-0.456145258,-0.001634232,0.001634232,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0026498,M.Stafford,,,,,,,,,,,00-0014724,D.Sharper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DET,,00-0022808,,S.Peterman,,,,,,,,,,,,,,00-0014724,D.Sharper,,,,,,,,,,,,,,,,,NO,51,DET,0,,15,0,,Unsportsmanlike Conduct,0,0,0,0
2217,2009091307,NO,DET,NO,home,DET,DET,30,13-09-2009,27,27,1827,Half1,0,16,0,2,1,0,00:27,DET 30,10,14,(:27) D.Brees pass incomplete deep middle to D.Henderson (M.Manuel).,pass,0,0,0,1,0,0,0,deep,middle,30,,,,,,,,0,1,0,,,0,1,28,10,28,10,18,28,10,18,0.387480422,0.020643359,7.02E-05,0.014852797,0.310071812,0.00063919,0.266242258,0,0,2.629149641,-0.296753278,20.83137644,-20.83137644,0.964858983,-0.964858983,18.94412323,-18.94412323,4.370850359,-4.667603637,0,0,22.3822527,-22.3822527,-5.087423331,5.087423331,25.96521735,-25.96521735,-7.926001736,7.926001736,0.968475439,0.031524561,0.968475439,0.031524561,-0.002604998,0.96587044,0.03412956,0.040365769,-0.040365769,0.461789196,-0.461789196,0.025178597,-0.027783596,0,0,0.482101017,-0.482101017,-0.031459181,0.031459181,0.481323856,-0.481323856,-0.029417827,0.029417827,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0020531,D.Brees,00-0022929,D.Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0021096,M.Manuel,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
2239,2009091307,NO,DET,NO,home,DET,DET,30,13-09-2009,21,21,1821,Half1,0,16,0,2,2,0,00:21,DET 30,10,14,"(:21) D.Brees pass incomplete deep left to L.Moore (L.Delmas). PENALTY on DET-L.Cohen, Roughing the Passer, 15 yards, enforced at DET 30 - No Play.",no_play,0,0,0,0,0,0,0,,,,,,,,,,,0,1,0,,,0,1,28,10,28,10,18,28,10,18,0.411987215,0.023269667,0.000151807,0.017059516,0.326882179,0.000653652,0.219995964,0,0,2.332396363,0.891267658,21.7226441,-21.7226441,0.964858983,-0.964858983,18.94412323,-18.94412323,,,0,0,22.3822527,-22.3822527,-5.087423331,5.087423331,25.96521735,-25.96521735,-7.926001736,7.926001736,0.96587044,0.03412956,0.96587044,0.03412956,0.007629099,0.973499539,0.026500461,0.040365769,-0.040365769,0.461789196,-0.461789196,,,0,0,0.482101017,-0.482101017,-0.031459181,0.031459181,0.481323856,-0.481323856,-0.029417827,0.029417827,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,DET,00-0026356,L.Cohen,15,0,,Roughing the Passer,0,0,0,0
2276,2009091307,NO,DET,NO,home,DET,DET,15,13-09-2009,16,16,1816,Half1,0,16,0,2,1,0,00:16,DET 15,10,14,(:16) (Shotgun) D.Brees pass incomplete short middle to R.Bush (W.James).,pass,0,1,0,1,0,0,0,short,middle,15,,,,,,,,0,1,0,,,0,1,28,10,28,10,18,28,10,18,0.285014368,0.01418118,1.95E-05,0.010176607,0.373413014,0.000624762,0.316570598,0,0,3.22366402,-0.311469729,21.41117437,-21.41117437,0.964858983,-0.964858983,18.6326535,-18.6326535,3.77633598,-4.087805709,0,0,22.3822527,-22.3822527,-5.087423331,5.087423331,29.74155333,-29.74155333,-12.01380744,12.01380744,0.973499539,0.026500461,0.973499539,0.026500461,-0.002515687,0.970983852,0.029016148,0.040365769,-0.040365769,0.459273509,-0.459273509,0.020170146,-0.022685833,0,0,0.482101017,-0.482101017,-0.031459181,0.031459181,0.501494001,-0.501494001,-0.05210366,0.05210366,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0020531,D.Brees,00-0024217,R.Bush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00-0020384,W.James,,,,,,,,,,,,,,,,,,0,,,,,0,,,0,0,0,0
